nu,[0]HG-03-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
192.020175,1.0
192.29567,1.0
192.571165,1.0
192.84666,1.0
193.122156,1.0
193.397651,1.0
193.673146,1.0
193.948641,1.0
194.224137,1.0
194.499632,1.0
194.775127,1.0
195.050622,1.0
195.326118,1.0
195.601613,1.0
195.877108,1.0
196.152603,1.0
196.428099,1.0
196.703594,1.0
196.979089,1.0
197.254585,1.0
197.53008,1.0
197.805575,1.0
198.08107,1.0
198.356566,1.0
198.632061,1.0
198.907556,1.0
199.183051,1.0
199.458547,1.0
199.734042,1.0
200.009537,0.9561189012232608
200.285032,0.9521639905924227
200.560528,0.9431075046842592
200.836023,0.9506645620033309
201.111518,0.9558569605318391
201.387013,0.9403012277496707
201.662509,0.9383061474672367
201.938004,0.9356423314986108
202.213499,0.9367966900091237
202.488994,0.934584718214736
202.76449,0.9364117456810082
203.039985,0.9335936496835381
203.31548,0.9351933309482443
203.590975,0.935001635964807
203.866471,0.9416873120586207
204.141966,0.9547764974265375
204.417461,0.9701263094832089
204.692956,0.97451633279051
204.968452,0.986337195082513
205.243947,1.0
205.519442,1.0
205.794938,1.0
206.070433,1.0
206.345928,0.9893699030963038
206.621423,0.9807016442271722
206.896919,0.9738451222957859
207.172414,0.9591037733449016
207.447909,0.9585121888393352
207.723404,0.9538288749370258
207.9989,0.9569376893940487
208.274395,0.9540902598568574
208.54989,0.9480955411513867
208.825385,0.938755703772013
209.100881,0.9468619240158322
209.376376,0.9538613056700931
209.651871,0.9436565530095501
209.927366,0.9445619537141341
210.202862,0.9421064561651337
210.478357,0.9552024227186696
210.753852,0.9613728153786614
211.029347,0.9663985038222115
211.304843,0.9631202546059738
211.580338,0.9694290393653363
211.855833,0.9714067503505308
212.131328,0.9679227486536722
212.406824,0.968071820235182
212.682319,0.967322822545818
212.957814,0.968900844485061
213.23331,0.9697839153320844
213.508805,0.9726587283457311
213.7843,0.9704688245208039
214.059795,0.9692167576514114
214.335291,0.9670171968253006
214.610786,0.9737652702697354
214.886281,0.9697373668213217
215.161776,0.9682344699631762
215.437272,0.9695453778302284
215.712767,0.9775987198969927
215.988262,0.9784359026643293
216.263757,0.966907930055748
216.539253,0.9711542174261425
216.814748,0.9722852990970507
217.090243,0.9805163091311315
217.365738,0.9828232320303313
217.641234,0.9866755667678531
217.916729,0.989836995915799
218.192224,0.9928596145568419
218.467719,0.9919383706381698
218.743215,0.9785200517703182
219.01871,0.9810439688331767
219.294205,0.9845151426154143
219.5697,0.9806173075122994
219.845196,0.9786707554621773
220.120691,0.9724282355415893
220.396186,0.9725420163011923
220.671682,0.9601881731792985
220.947177,0.9553982592878895
221.222672,0.9535675616268515
221.498167,0.9445298391536584
221.773663,0.9414293250809466
222.049158,0.94339802653377
222.324653,0.9422996077860122
222.600148,0.9426228719881242
222.875644,0.94592215679693
223.151139,0.947770400145642
223.426634,0.9477059539496275
223.702129,0.9501437405414674
223.977625,0.9499812798526196
224.25312,0.9497856038642887
224.528615,0.9532081344124052
224.80411,0.9523592042192073
225.079606,0.9440444755654616
225.355101,0.9391425508069843
225.630596,0.9409455547474815
225.906091,0.9361552040105054
226.181587,0.9347127650921422
226.457082,0.938241406576648
226.732577,0.9408806317440733
227.008072,0.9428170723016993
227.283568,0.9302731744491226
227.559063,0.9323472013804258
227.834558,0.9342333804163325
228.110053,0.9372136573045201
228.385549,0.9358987326227912
228.661044,0.9387885607966396
228.936539,0.9380809810128999
229.212035,0.9446913675664393
229.48753,0.9516747040586697
229.763025,0.9467975395940943
230.03852,0.9427520201680348
230.314016,0.9395286177266833
230.589511,0.9355777744049827
230.865006,0.9299550754214952
231.140501,0.9325700589919794
231.415997,0.9269329927587848
231.691492,0.9277592581018802
231.966987,0.932282871642932
232.242482,0.9345211686146082
232.517978,0.9417193299715321
232.793473,0.9459864816906138
233.068968,0.9514796307400359
233.344463,0.9522944459951249
233.619959,0.9526201863940885
233.895454,0.9521316175670871
234.170949,0.9548748444705583
234.446444,0.9584795999789284
234.72194,0.9641436316333828
234.997435,0.9664816176673843
235.27293,0.9658623014625086
235.548425,0.967402146269495
235.823921,0.9681076395551841
236.099416,0.9655648616817357
236.374911,0.9584134671681381
236.650407,0.9525554104238216
236.925902,0.9437537546403081
237.201397,0.9399787597349787
237.476892,0.9391096813929241
237.752388,0.9429783078063056
238.027883,0.9429462470888755
238.303378,0.9442710734302533
238.578873,0.9421064561651337
238.854369,0.94078466681393
239.129864,0.9408806317440733
239.405359,0.9390138970905044
239.680854,0.9440765736232947
239.95635,0.9427520201680348
240.231845,0.9447244323429345
240.50734,0.9463110107073783
240.782835,0.95001357976523
241.058331,0.9562824115351032
241.333826,0.9604186459964934
241.609321,0.9602208201321817
241.884816,0.9587748571629942
242.160312,0.9629555751229333
242.435807,0.9565769918809005
242.711302,0.9585783284621558
242.986797,0.952228739945236
243.262293,0.9501760459778351
243.537788,0.9423325888494499
243.813283,0.9429462470888755
244.088778,0.9393670327011449
244.364274,0.9352578615143586
244.639769,0.9425257868322807
244.915264,0.9373101952828431
245.19076,0.937855868592028
245.466255,0.938531367968008
245.74175,0.9386918705545105
246.017245,0.938434704215376
246.292741,0.9393999111226584
246.568236,0.9392064146717859
246.843731,0.9376955089496388
247.119226,0.9416543535794754
247.394722,0.9451449282687314
247.670217,0.9503394903135532
247.945712,0.9537964453065848
248.221207,0.9567080519061949
248.496703,0.9609777723384464
248.772198,0.9594654236342487
249.047693,0.9542209791765266
249.323188,0.9601228826034272
249.598684,0.9555291578157563
249.874179,0.9607807920862826
250.149674,0.9585121888393352
250.425169,0.9688679024163668
250.700665,0.980076156130075
250.97616,0.9732853223083858
251.251655,0.973528674056664
251.52715,0.9630875090739944
251.802646,0.9627899610072344
252.078141,0.9526859194547141
252.353636,0.9441417171543006
252.629132,0.9407197549114062
252.904627,0.940622865766527
253.180122,0.935834157838096
253.455617,0.9342006828202293
253.731113,0.9370215481966291
254.006608,0.9376636278443164
254.282103,0.9411384683591744
254.557598,0.9410095412207198
254.833094,0.9440765736232947
255.108589,0.9462466637464717
255.384084,0.9491352235063455
255.659579,0.9526201863940885
255.935075,0.9579219271502752
256.21057,0.9603859923176452
256.486065,0.9721657153598124
256.76156,0.9772908247962494
257.037056,0.9873013174191799
257.312551,0.9871690279062411
257.588046,0.9747229521539402
257.863541,0.9761968718005097
258.139037,0.9794393136248268
258.414532,0.9773308945414901
258.690027,0.976227134372603
258.965522,0.9775048749245132
259.241018,0.9776554222670994
259.516513,0.9801506447484726
259.792008,0.9801035986466401
260.067504,0.9818202816037475
260.342999,0.9812558972178862
260.618494,0.9820225574154511
260.893989,0.9819479265370968
261.169485,0.9817800277974104
261.44498,0.9842178639336847
261.720475,0.9818644645105276
261.99597,0.9762837571884424
262.271466,0.9721657153598124
262.546961,0.9718362070371218
262.822456,0.9742853997862805
263.097951,0.9734089373937107
263.373447,0.9697179722679314
263.648942,0.970581405434015
263.924437,0.9687022401695794
264.199932,0.9630210583284454
264.475428,0.9631530012513202
264.750923,0.9663453533661521
265.026418,0.9654982400047539
265.301913,0.9667793398524888
265.577409,0.9677727322542022
265.852904,0.9666565666725894
266.128399,0.9696743359410042
266.403894,0.9724019803336766
266.67939,0.9725916172088361
266.954885,0.9730215977223357
267.23038,0.9746966349895153
267.505875,0.9746595972211078
267.781371,0.9770729132403613
268.056866,0.9782891482857833
268.332361,0.976032884501366
268.607857,0.9766177033349369
268.883352,0.9778059927957617
269.158847,0.9791572757179109
269.434342,0.9796097508930098
269.709838,0.976431187166461
269.985333,0.9751636265132163
270.260828,0.9747463457855143
270.536323,0.9708677691851946
270.811819,0.968197677752374
271.087314,0.9699099954361068
271.362809,0.9673857005727973
271.638304,0.9669707811138389
271.9138,0.9652009123376437
272.189295,0.9682044551598391
272.46479,0.9677398285406719
272.740285,0.9693524574962501
273.015781,0.9707017649904272
273.291276,0.9703756639854272
273.566771,0.9686886784331494
273.842266,0.9661598328688435
274.117762,0.9684368521155967
274.393257,0.9696248838109112
274.668752,0.9685956887835945
274.944247,0.9750641648959407
275.219743,0.9795431396947556
275.495238,0.9717691526522391
275.770733,0.9663753105364402
276.046229,0.9634169413318029
276.321724,0.9587748571629942
276.597219,0.9511856689535723
276.872714,0.9481609620007194
277.14821,0.9461492053592989
277.423705,0.9374704890309613
277.6992,0.9350334265608669
277.974695,0.9301141113365755
278.250191,0.9283318621943262
278.525686,0.9265205993413479
278.801181,0.9299225275634463
279.076676,0.9265845314683354
279.352172,0.9177392225626982
279.627667,0.9181164909065054
279.903162,0.9152902965821466
280.178657,0.9121607896562188
280.454153,0.9120358321878179
280.729648,0.9187143793336531
281.005143,0.9193126571128872
281.280638,0.9224989880802821
281.556134,0.9272194593103501
281.831629,0.9238588303676949
282.107124,0.922751787434946
282.382619,0.9246499920953997
282.658115,0.9256954371516802
282.93361,0.9276637038194258
283.209105,0.9263621778642828
283.484601,0.9334330853847181
283.760096,0.9331139058523276
284.035591,0.9302099180240029
284.311086,0.9343931479841214
284.586582,0.9329534240623506
284.862077,0.9346492067851229
285.137572,0.933944746897959
285.413067,0.9360269595325033
285.688563,0.9277592581018802
285.964058,0.9246185545301101
286.239553,0.9293498716825866
286.515048,0.9221199189002336
286.790544,0.9180852754764799
287.066039,0.9139430664538643
287.341534,0.9118798873941737
287.617029,0.9043218076705933
287.892525,0.9002705047354622
288.16802,0.8947687267193559
288.443515,0.8936062831266668
288.71901,0.894249911328866
288.994506,0.8904574139711006
289.270001,0.8872575305268775
289.545496,0.8852280354407508
289.820991,0.8854670792797859
290.096487,0.8888115906112644
290.371982,0.8874438741736863
290.647477,0.8872309132002236
290.922972,0.8889004762145315
291.198468,0.8870180033312618
291.473963,0.8897542304081422
291.749458,0.8870180033312618
292.024954,0.8911255075353486
292.300449,0.8879321025549792
292.575944,0.8940353171024843
292.851439,0.8918030203433315
293.126935,0.8886249597741597
293.40243,0.88893603294471
293.677925,0.8874083771286649
293.95342,0.890306049077106
294.228916,0.8885716438760662
294.504411,0.8903950841336923
294.779906,0.8907958520875792
295.055401,0.8933025086349936
295.330897,0.8952878431100538
295.606392,0.8945271717745267
295.881887,0.8936062831266668
296.157382,0.895386330189486
296.432878,0.894920850333039
296.708373,0.894616628964489
296.983868,0.8907958520875792
297.259363,0.8868938295031662
297.534859,0.8841398743134419
297.810354,0.8817470989290965
298.085849,0.8801173747557489
298.361344,0.8784643084604088
298.63684,0.8806279908974741
298.912335,0.8739605863961677
299.18783,0.8733315612501888
299.463326,0.8710028761596601
299.738821,0.8797566005958557
300.014316,0.8740479868247559
300.289811,0.8686717136046543
300.565307,0.867517148181759
300.840802,0.8619741475581797
301.116297,0.858910975274655
301.391792,0.8573234588758386
301.667288,0.855003257595003
301.942783,0.8542768136084795
302.218278,0.8527831365333043
302.493773,0.8500160902253981
302.769269,0.8499820902617929
303.044764,0.8488778314681849
303.320259,0.8520500583047059
303.595754,0.8503646682760079
303.87125,0.8510026810020803
304.146745,0.850772941294466
304.42224,0.8538668591348922
304.697735,0.8544476860578766
304.973231,0.8577608053537377
305.248726,0.8571434398521337
305.524221,0.8567064081503658
305.799716,0.86029493573407
306.075212,0.8636652736495776
306.350707,0.8633630436971271
306.626202,0.8532778942183525
306.901697,0.8510622532747557
307.177193,0.8512920711071511
307.452688,0.8469615338010708
307.728183,0.8453369277770347
308.003679,0.8457174149977383
308.279174,0.8449650613454271
308.554669,0.8443231318629062
308.830164,0.8430828886611578
309.10566,0.8421307430605512
309.381155,0.8444666789964835
309.65665,0.8458273654083098
309.932145,0.844618696679884
310.207641,0.8423328786941916
310.483136,0.8425350628462059
310.758631,0.8420465341967586
311.034126,0.8453115680495992
311.309622,0.8444666789964835
311.585117,0.8453115680495992
311.860612,0.8461826875142003
312.136107,0.8458865753962138
312.411603,0.8438588818208461
312.687098,0.842189694275834
312.962593,0.839104522850229
313.238088,0.8385928251749483
313.513584,0.8372437770016017
313.789079,0.8379892556519247
314.064574,0.8362982258705934
314.340069,0.835980492917847
314.615565,0.8361226216822457
314.89106,0.8340099051627273
315.166555,0.8327181911466994
315.442051,0.8340599472582849
315.717546,0.8342351182395185
315.993041,0.8356963078644517
316.268536,0.8364655022428472
316.544032,0.8364989615321182
316.819527,0.8372688946916752
317.095022,0.8403473169848557
317.370517,0.8421054795172145
317.646013,0.8443231318629062
317.921508,0.8442133769899853
318.197003,0.845455283231612
318.472498,0.845514467172852
318.747994,0.8457427869007649
319.023489,0.845945789528962
319.298984,0.8476563270851024
319.574479,0.8492259427370205
319.849975,0.8499820902617929
320.12547,0.8530731320961776
320.400965,0.8558586884967629
320.67646,0.8585846511095687
320.951956,0.8574692162528735
321.227451,0.8554137576707852
321.502946,0.8527575534229568
321.778441,0.8533973614860567
322.053937,0.8534827054893344
322.329432,0.8545929545119751
322.604927,0.8550631099178415
322.880423,0.8552426920263857
323.155918,0.8537814767181707
323.431413,0.8537814767181707
323.706908,0.8557645492187835
323.982404,0.8558244548339009
324.257899,0.8606477289753934
324.533394,0.8589968706668805
324.808889,0.8568263554436215
325.084385,0.8563809215616371
325.35988,0.8559186007018604
325.635375,0.8555934134230898
325.91087,0.8549177615441172
326.186366,0.8543622455613668
326.461861,0.8518796653329102
326.737356,0.8545074994893462
327.012851,0.856149729925091
327.288347,0.8562695992779394
327.563842,0.8544220530117924
327.839337,0.8546527781125925
328.114832,0.8541315988937666
328.390328,0.8545074994893462
328.665823,0.8544476860578766
328.941318,0.8563552305193579
329.216813,0.8557987804853731
329.492309,0.8571777262754517
329.767804,0.8569463195306737
330.043299,0.8592030546569296
330.318794,0.8621551811370274
330.59429,0.8642786937322293
330.869785,0.8657319022910943
331.14528,0.8591772789519274
331.420776,0.854541680472941
331.696271,0.853422963790934
331.971766,0.850279636060862
332.247261,0.8473935943493842
332.522757,0.8431672011655789
332.798252,0.838735398073581
333.073747,0.8337764150794189
333.349242,0.829900055916784
333.624738,0.8270087529799551
333.900233,0.8213877427168353
334.175728,0.8175444537608733
334.451223,0.8122963844000101
334.726719,0.8048977727501646
335.002214,0.7990514038929452
335.277709,0.7935648625598015
335.553204,0.790310004290206
335.8287,0.7873361448213938
336.104195,0.7842166166870128
336.37969,0.7811094485285395
336.655185,0.7785126800840079
336.930681,0.7765455324943891
337.206176,0.7766231909304956
337.481671,0.7746065933469514
337.757166,0.7713215010910175
338.032662,0.7692878978655114
338.308157,0.7701576845270107
338.583652,0.7692340495973723
338.859148,0.7700575705355726
339.134643,0.7708434299777004
339.410138,0.7711132723978614
339.685633,0.7738865440899407
339.961129,0.7773691071763005
340.236624,0.7817736738155437
340.512119,0.7858573433780427
340.787614,0.7916625905291852
341.06311,0.7963153525880273
341.338605,0.8005550335012267
341.6141,0.8060012384002114
341.889595,0.8122720158740078
342.165091,0.8199597707404048
342.440586,0.8260169376845743
342.716081,0.8308383730292938
342.991576,0.8374949878144401
343.267072,0.8438335664341242
343.542567,0.8505942977350245
343.818062,0.8580010120065987
344.093557,0.8630436584608715
344.369053,0.8670661565326955
344.644548,0.8741091723253012
344.920043,0.8806632167216217
345.195538,0.8876835163699538
345.471034,0.8951088034459951
345.746529,0.8998384785877594
346.022024,0.9046021908881245
346.297519,0.9107871986070202
346.573015,0.9153534537915095
346.84851,0.9141944353587793
347.124005,0.9160118295825195
347.399501,0.9171419687560171
347.674996,0.9167651008585163
347.950491,0.9168595325270522
348.225986,0.9188402518256906
348.501482,0.9218350278632255
348.776977,0.9226253790992361
349.052472,0.9210462747138848
349.327967,0.9200686427845778
349.603463,0.9212673523480711
349.878958,0.9227194916875647
350.154453,0.9241120023701961
350.429948,0.9258546704605424
350.705444,0.9286809806046593
350.980939,0.9313575742375847
351.256434,0.9346174292523133
351.531929,0.9360587849901572
351.807425,0.9372136573045201
352.08292,0.938434704215376
352.358415,0.9380171936749852
352.63391,0.9384985199449728
352.909406,0.9393999111226584
353.184901,0.9387885607966396
353.460396,0.9357387076220403
353.735891,0.938531367968008
354.011387,0.94078466681393
354.286882,0.9418483543577068
354.562377,0.9446592486059675
354.837873,0.9458899959903357
355.113368,0.9462788366799759
355.388863,0.9439151503312899
355.664358,0.9423646287021452
355.939854,0.9441417171543006
356.215349,0.9461492053592989
356.490844,0.9455334626726006
356.766339,0.9452092003090783
357.041835,0.9434631232434115
357.31733,0.9433008615411201
357.592825,0.9427199671442537
357.86832,0.9404620330080737
358.143816,0.9374704890309613
358.419311,0.9357387076220403
358.694806,0.933944746897959
358.970301,0.9318038013785128
359.245797,0.9307514577690726
359.521292,0.9298909107349983
359.796787,0.9297635244063903
360.072282,0.9283318621943262
360.347778,0.9280134989680081
360.623273,0.9270284717741238
360.898768,0.9230674225167713
361.174263,0.9209514118331115
361.449759,0.9172676258130484
361.725254,0.9152280589580822
362.000749,0.9124107559564039
362.276245,0.9107871986070202
362.55174,0.9084185940034638
362.827235,0.9040686330105521
363.10273,0.8998744728467833
363.378226,0.8964883329683931
363.653721,0.8919189622720383
363.929216,0.8882606982193737
364.204711,0.8847412938874555
364.480207,0.880812942194769
364.755702,0.8759992887283619
365.031197,0.870550072403237
365.306692,0.8655241515656287
365.582188,0.859297572191311
365.857683,0.8540376495851949
366.133178,0.8503646682760079
366.408673,0.8447622940637514
366.684169,0.8388192758072052
366.959664,0.8333762984358575
367.235159,0.8270666456188824
367.510654,0.8214781003381123
367.78615,0.8171766415206417
368.061645,0.8134669337868337
368.33714,0.8086573493812782
368.612635,0.8040450331428862
368.888131,0.8000588432153392
369.163626,0.7963710966137266
369.439121,0.7938109058019273
369.714616,0.7919397209308617
369.990112,0.7902862953457134
370.265607,0.7887940648495285
370.541102,0.7869897931206344
370.816598,0.7866357273844956
371.092093,0.788226337529198
371.367588,0.7879032309721814
371.643083,0.7874463795979232
371.918579,0.7890701910914995
372.194074,0.789338520569897
372.469569,0.7925893778249492
372.745064,0.7981489857688111
373.02056,0.8019251537274432
373.296055,0.805670845627614
373.57155,0.8091588723939631
373.847045,0.8135482845476826
374.122541,0.8176834481321994
374.398036,0.8233614407896681
374.673531,0.8290788614197734
374.949026,0.8316696269600172
375.224522,0.8356628806806853
375.500017,0.8397928707430318
375.775512,0.8451087176162929
376.051007,0.8507389110574235
376.326503,0.8546527781125925
376.601998,0.8604153854563565
376.877493,0.8646071820446741
377.152988,0.8672482595457145
377.428484,0.8725546419410519
377.703979,0.8773493669263956
377.979474,0.8794575341958221
378.25497,0.8832561763617458
378.530465,0.8902437298348694
378.80596,0.8936062831266668
379.081455,0.899289744496734
379.356951,0.9035805677382099
379.632446,0.9057472367484104
379.907941,0.9076721807370738
380.183436,0.9084503892106668
380.458932,0.9083877082963276
380.734427,0.9087611323778296
381.009922,0.9141313581189293
381.285417,0.9159184011408336
381.560913,0.9189661415634409
381.836408,0.9188714929253484
382.111903,0.9206991057137861
382.387398,0.9214249025354797
382.662894,0.9242062666018319
382.938389,0.9269014775727922
383.213884,0.9305923128770701
383.489379,0.9317721205878425
383.764875,0.9317721205878425
384.04037,0.9355141572793298
384.315865,0.9383380504185977
384.59136,0.9413323628541036
384.866856,0.944595013961065
385.142351,0.9464406641969065
385.417846,0.9466025193887087
385.693342,0.9475439100866473
385.968837,0.9486806966021701
386.244332,0.9523268245567211
386.519827,0.9512836461232121
386.795323,0.9509574117849793
387.070818,0.9507948119702444
387.346313,0.952262068534381
387.621808,0.9570037203726595
387.897304,0.9594318429320873
388.172799,0.9599577556689428
388.448294,0.9582821735169565
388.723789,0.9588736160592778
388.999285,0.9591037733449016
389.27478,0.9612084346821816
389.550275,0.9627899610072344
389.82577,0.9621306757149365
390.101266,0.9627899610072344
390.376761,0.9619988728410666
390.652256,0.9630210583284454
390.927751,0.9643750538745329
391.203247,0.9637137194512173
391.478742,0.961966165435419
391.754237,0.9626580678174662
392.029732,0.9644078431837797
392.305228,0.9626580678174662
392.580723,0.9664642211548353
392.856218,0.9661936490547737
393.131713,0.9639778131895368
393.407209,0.9650358770925496
393.682704,0.9621306757149365
393.958199,0.9644734251468777
394.233695,0.9672628503899762
394.50919,0.965002101427929
394.784685,0.961768020814936
395.06018,0.9611094353119645
395.335676,0.9591363834275636
395.611171,0.9595306695013902
395.886666,0.9579219271502752
396.162161,0.9550706138793535
396.437657,0.9535675616268515
396.713152,0.9506645620033309
396.988647,0.9488106747609052
397.264142,0.9473165268353081
397.539638,0.9463431858287163
397.815133,0.945565611356856
398.090628,0.9435272809171282
398.366123,0.9456308576350103
398.641619,0.9453065618707445
398.917114,0.944820799149657
399.192609,0.9456951627196776
399.468104,0.9440123785989438
399.7436,0.9460839233163856
400.019095,0.9463431858287163
400.29459,0.9467000244696312
400.570085,0.9468619240158322
400.845581,0.9461813749791615
401.121076,0.9447886757885862
401.396571,0.9466356510566881
401.672067,0.9480633064509806
401.947562,0.948550736249223
402.223057,0.947770400145642
402.498552,0.9455013150813819
402.774048,0.9435272809171282
403.049543,0.9420744250901554
403.325038,0.9415583097337297
403.600533,0.94078466681393
403.876029,0.9412674131618568
404.151524,0.9421064561651337
404.427019,0.9436565530095501
404.702514,0.9441417171543006
404.97801,0.9456951627196776
405.253505,0.9452092003090783
405.529,0.9476405644947672
405.804495,0.9486806966021701
406.079991,0.9524249192714416
406.355486,0.9551040419358269
406.630981,0.9554641840421582
406.906476,0.956249898485836
407.181972,0.9550706138793535
407.457467,0.957363621428678
407.732962,0.959596879401801
408.008457,0.9616035725441044
408.283953,0.961768020814936
408.559448,0.9635161783873807
408.834943,0.9618670880229535
409.110438,0.961768020814936
409.385934,0.9617026228130777
409.661429,0.9622624966470371
409.936924,0.9644078431837797
410.21242,0.9627899610072344
410.487915,0.9641436316333828
410.76341,0.9642419792994551
411.038905,0.9649692919142453
411.314401,0.9656305223247666
411.589896,0.9660603235308769
411.865391,0.9680050255840278
412.140886,0.9709308776411942
412.416382,0.9707745703529683
412.691877,0.9719159008735014
412.967372,0.9721618267047283
413.242867,0.9717691526522391
413.518363,0.9725916172088361
413.793858,0.9730050564957752
414.069353,0.9746898121369504
414.344848,0.9784965675708872
414.620344,0.9796440378343091
414.895839,0.9813530463605139
415.171334,0.9838508191285492
415.446829,0.9816219739366122
415.722325,0.9840928762018541
415.99782,0.9852262192161461
416.273315,0.9846628309631558
416.54881,0.9863007012814345
416.824306,0.9827996445558134
417.099801,0.9810704573779289
417.375296,0.9796675495733569
417.650792,0.9774784826491876
417.926287,0.9756581598254599
418.201782,0.9761031613989881
418.477277,0.974759992329881
418.752773,0.9745426450867096
419.028268,0.9730517618594068
419.303763,0.9712532802084359
419.579258,0.9712532802084359
419.854754,0.9709046628613991
420.130249,0.9710940077311818
420.405744,0.9695182309397075
420.681239,0.9688078344685427
420.956735,0.971060991096205
421.23223,0.9726781817148311
421.507725,0.9736581619810696
421.78322,0.9750173629392817
422.058716,0.9761431824490314
422.334211,0.9793051396299888
422.609706,0.9794755535498655
422.885201,0.9801133997316319
423.160697,0.9816317902054328
423.436192,0.9792943673327006
423.711687,0.9803623801543389
423.987182,0.9797949146333509
424.262678,0.9798017732217584
424.538173,0.9799154368198134
424.813668,0.9793012224172647
425.089164,0.9794256015704207
425.364659,0.9795098357941755
425.640154,0.9777189719348887
425.915649,0.9779634322341366
426.191145,0.9791876300639482
426.46664,0.9795529351751299
426.742135,0.9797841369485674
427.01763,0.9786237803933258
427.293126,0.9775420208155279
427.568621,0.9792179853509846
427.844116,0.9807889305576926
428.119611,0.9793051396299888
428.395107,0.9802172972584751
428.670602,0.9801467241537347
428.946097,0.9819145408751541
429.221592,0.9818782107092539
429.497088,0.9820559467500187
429.772583,0.9829578880368453
430.048078,0.985196662872917
430.323573,0.9826954733146638
430.599069,0.9807016442271722
430.874564,0.9797880560929534
431.150059,0.9789996440862072
431.425554,0.9795460783285826
431.70105,0.9801133997316319
431.976545,0.9798850599121165
432.25204,0.9790701345982094
432.527535,0.9798723214891375
432.803031,0.9798380265580502
433.078526,0.9793178706795556
433.354021,0.9788723824046646
433.629517,0.9751138944364429
433.905012,0.9741188112266449
434.180507,0.9768618882826173
434.456002,0.9777893702351764
434.731498,0.9785004815649855
435.006993,0.9795392215300331
435.282488,0.9813932826602533
435.557983,0.9833216497471854
435.833479,0.9837701466689966
436.108974,0.9829411778947852
436.384469,0.9825844349999621
436.659964,0.9839580647126124
436.93546,0.9787852666393396
437.210955,0.9803584587126611
437.48645,0.9819420348672127
437.761945,0.9842178639336847
438.037441,0.9840761467651593
438.312936,0.9844511512108874
438.588431,0.984956304212125
438.863926,0.9825166390129356
439.139422,0.9814610011330173
439.414917,0.9792747816412115
439.690412,0.979797854022504
439.965907,0.9796440378343091
440.241403,0.9773172120047445
440.516898,0.9802476844656894
440.792393,0.9797674807598172
441.067889,0.9794050338487496
441.343384,0.9814973158618775
441.618879,0.9816759646299091
441.894374,0.9837868709036457
442.16987,0.9837868709036457
442.445365,0.98247635665653
442.72086,0.9807918729288978
442.996355,0.9821973729887955
