2024-12-13 14:52:19,430 INFO    MainThread:18952 [wandb_setup.py:_flush():76] Current SDK version is 0.16.6
2024-12-13 14:52:19,431 INFO    MainThread:18952 [wandb_setup.py:_flush():76] Configure stats pid to 18952
2024-12-13 14:52:19,431 INFO    MainThread:18952 [wandb_setup.py:_flush():76] Loading settings from C:\Users\Raytine\.config\wandb\settings
2024-12-13 14:52:19,431 INFO    MainThread:18952 [wandb_setup.py:_flush():76] Loading settings from f:\Code\Knowledge_graph_with_LLM_encoding-main\wandb\settings
2024-12-13 14:52:19,431 INFO    MainThread:18952 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'mode': 'dryrun'}
2024-12-13 14:52:19,431 INFO    MainThread:18952 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-12-13 14:52:19,431 INFO    MainThread:18952 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program': '<python with no main file>'}
2024-12-13 14:52:19,431 INFO    MainThread:18952 [wandb_init.py:_log_setup():521] Logging user logs to .\wandb\offline-run-20241213_145219-q554glhq\logs\debug.log
2024-12-13 14:52:19,432 INFO    MainThread:18952 [wandb_init.py:_log_setup():522] Logging internal logs to .\wandb\offline-run-20241213_145219-q554glhq\logs\debug-internal.log
2024-12-13 14:52:19,432 INFO    MainThread:18952 [wandb_init.py:_jupyter_setup():467] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x000002608CBAE190>
2024-12-13 14:52:19,432 INFO    MainThread:18952 [wandb_init.py:init():561] calling init triggers
2024-12-13 14:52:19,432 INFO    MainThread:18952 [wandb_init.py:init():568] wandb.init called with sweep_config: {}
config: {}
2024-12-13 14:52:19,432 INFO    MainThread:18952 [wandb_init.py:init():611] starting backend
2024-12-13 14:52:19,432 INFO    MainThread:18952 [wandb_init.py:init():615] setting up manager
2024-12-13 14:52:19,437 INFO    MainThread:18952 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=spawn, using: spawn
2024-12-13 14:52:19,439 INFO    MainThread:18952 [wandb_init.py:init():623] backend started and connected
2024-12-13 14:52:19,447 INFO    MainThread:18952 [wandb_run.py:_label_probe_notebook():1299] probe notebook
2024-12-13 14:52:19,449 INFO    MainThread:18952 [wandb_run.py:_label_probe_notebook():1309] Unable to probe notebook: 'NoneType' object has no attribute 'get'
2024-12-13 14:52:19,449 INFO    MainThread:18952 [wandb_init.py:init():715] updated telemetry
2024-12-13 14:52:19,451 INFO    MainThread:18952 [wandb_init.py:init():748] communicating run to backend with 90.0 second timeout
2024-12-13 14:52:19,457 INFO    MainThread:18952 [wandb_init.py:init():799] starting run threads in backend
2024-12-13 14:52:27,945 INFO    MainThread:18952 [wandb_run.py:_console_start():2335] atexit reg
2024-12-13 14:52:27,945 INFO    MainThread:18952 [wandb_run.py:_redirect():2190] redirect: wrap_raw
2024-12-13 14:52:27,945 INFO    MainThread:18952 [wandb_run.py:_redirect():2255] Wrapping output streams.
2024-12-13 14:52:27,945 INFO    MainThread:18952 [wandb_run.py:_redirect():2280] Redirects installed.
2024-12-13 14:52:27,946 INFO    MainThread:18952 [wandb_init.py:init():842] run started, returning control to user process
2024-12-13 14:52:31,441 INFO    MainThread:18952 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-12-13 14:52:31,441 INFO    MainThread:18952 [wandb_init.py:_pause_backend():432] pausing backend
