nu,[0]HG-11-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
670.387768,1.0
670.628822,1.0
670.869876,1.0
671.11093,1.0
671.351984,1.0
671.593038,1.0
671.834092,1.0
672.075146,1.0
672.3162,1.0
672.557254,1.0
672.798308,1.0
673.039362,1.0
673.280416,1.0
673.52147,1.0
673.762524,1.0
674.003578,1.0
674.244632,1.0
674.485686,1.0
674.72674,1.0
674.967794,1.0
675.208848,1.0
675.449902,1.0
675.690956,1.0
675.93201,1.0
676.173064,1.0
676.414118,1.0
676.655172,1.0
676.896226,1.0
677.13728,1.0
677.378334,1.0
677.619388,1.0
677.860442,1.0
678.101496,1.0
678.34255,1.0
678.583604,1.0
678.824658,1.0
679.065712,1.0
679.306766,1.0
679.54782,1.0
679.788874,1.0
680.029928,1.0
680.270982,1.0
680.512036,1.0
680.75309,1.0
680.994144,1.0
681.235198,1.0
681.476252,1.0
681.717306,1.0
681.95836,1.0
682.199414,1.0
682.440468,1.0
682.681522,1.0
682.922576,1.0
683.16363,1.0
683.404684,1.0
683.645738,1.0
683.886792,1.0
684.127846,1.0
684.3689,1.0
684.609954,1.0
684.851008,1.0
685.092062,1.0
685.333116,1.0
685.57417,1.0
685.815224,1.0
686.056278,1.0
686.297332,1.0
686.538386,1.0
686.77944,1.0
687.020494,1.0
687.261548,1.0
687.502602,1.0
687.743656,1.0
687.98471,1.0
688.225764,1.0
688.466818,1.0
688.707872,1.0
688.948926,1.0
689.18998,1.0
689.431034,1.0
689.672088,1.0
689.913142,1.0
690.154196,1.0
690.39525,1.0
690.636304,1.0
690.877358,1.0
691.118412,1.0
691.359466,1.0
691.60052,1.0
691.841574,1.0
692.082628,1.0
692.323682,1.0
692.564736,1.0
692.80579,1.0
693.046844,1.0
693.287898,1.0
693.528952,1.0
693.770006,1.0
694.01106,1.0
694.252114,1.0
694.493168,1.0
694.734222,1.0
694.975276,1.0
695.21633,1.0
695.457384,1.0
695.698438,1.0
695.939492,1.0
696.180546,1.0
696.4216,1.0
696.662654,1.0
696.903708,1.0
697.144762,1.0
697.385816,1.0
697.62687,1.0
697.867924,1.0
698.108978,1.0
698.350032,1.0
698.591086,1.0
698.83214,1.0
699.073194,1.0
699.314248,1.0
699.555302,1.0
699.796356,1.0
700.03741,0.8510792746900349
700.278464,0.8623707468769064
700.519518,0.845945789528962
700.760572,0.8540547305089953
701.001626,0.8499480916581591
701.24268,0.8520244971863755
701.483734,0.8459288707823595
701.724788,0.85617541480226
701.965842,0.8340349258351905
702.206896,0.8399524465476944
702.44795,0.8540120288400205
702.689004,0.8520585788478916
702.930058,0.8539778690420674
703.171112,0.8559442786450487
703.412166,0.8378551880967109
703.65322,0.8581812111393669
703.894274,0.8559357192450593
704.135328,0.8539351712160698
704.376382,0.831877570358599
704.617436,0.837871945368045
704.85849,0.8541486816965719
705.099544,0.864235480877873
705.340598,0.8519392989966373
705.581652,0.8642959794789609
705.822706,0.8358133135377588
706.06376,0.8601228939516748
706.304814,0.8684632574091332
706.545868,0.876367285703583
706.786922,0.8101304458683316
707.027976,0.8477326195876512
707.26903,0.8317028944104402
707.510084,0.8318942080763828
707.751138,0.82983366656792
707.992192,0.8498715997720964
708.233246,0.8518881841721576
708.4743,0.8358467467389599
708.715354,0.8601400965815796
708.956408,0.820017169933305
709.197462,0.8397928707430318
709.438516,0.8419033984528281
709.67957,0.8439179540100761
709.920624,0.8336263488310721
710.161678,0.8141179677127117
710.402732,0.8337013785787549
710.643786,0.8121014566600185
710.88484,0.8258352339464277
711.125894,0.8198941765825469
711.366948,0.7949548169246224
711.608002,0.8239791934985691
711.849056,0.8045115145286339
712.09011,0.8160986799649812
712.331164,0.8101223446043794
712.572218,0.8064446610113717
712.813272,0.789259590664401
713.054326,0.8180514884867279
713.29538,0.7614810439475708
713.536434,0.7798060843614889
713.777488,0.7705582706663344
714.018542,0.7855037871296446
714.259596,0.7633336929412485
714.50065,0.7506543396131418
714.741704,0.7540625174661887
714.982758,0.7454926529677133
715.223812,0.7595265502647774
715.464866,0.7364160755099955
715.70592,0.720795367208405
715.946974,0.7274863812812681
716.188028,0.7106466136166391
716.429082,0.7086950201001887
716.670136,0.7053578614951675
716.91119,0.6743135962108828
717.152244,0.6854703733163685
717.393298,0.6678845164211168
717.634352,0.6629736719946919
717.875406,0.65825031635879
718.11646,0.6458810017404516
718.357514,0.6411383568710959
718.598568,0.6229493896571031
718.839622,0.6291409257998574
719.080676,0.6185111870031944
719.32173,0.6243526038077701
719.562784,0.6053551308644586
719.803838,0.5983915340892934
720.044892,0.5896182413900688
720.285946,0.570375707114044
720.527,0.5784171256003049
720.768054,0.570375707114044
721.009108,0.5731200917621302
721.250162,0.5567327258992489
721.491216,0.5451359859162681
721.73227,0.5464240261326636
721.973324,0.5436824142156226
722.214378,0.525865396070148
722.455432,0.5220718797024222
722.696486,0.5183990326375095
722.93754,0.5183523788240253
723.178594,0.5144278329095672
723.419648,0.5048216905887861
723.660702,0.5000885981286739
723.901756,0.48482368025958256
724.14281,0.4823814923888012
724.383864,0.48147065238312603
724.624918,0.47781578872726704
724.865972,0.47785879408346454
725.107026,0.4599120515781372
725.34808,0.45013398324015963
725.589134,0.4589334814554293
725.830188,0.4510983014167266
726.071242,0.4387217033811708
726.312296,0.454330669109449
726.55335,0.43119278150824636
726.794404,0.4374818761436141
727.035458,0.440541776184262
727.276512,0.43111517379247877
727.517566,0.43220727610906784
727.75862,0.4260153076106589
727.999674,0.4120461175895499
728.240728,0.4109844087994379
728.481782,0.40911458633056874
728.722836,0.407098543998545
728.96389,0.4109844087994379
729.204944,0.4101386523455462
729.445998,0.41391278152348887
729.687052,0.4070415541917648
729.928106,0.4090777676746633
730.16916,0.41096386009271985
730.410214,0.4199288444641768
730.651268,0.406984572362999
730.892322,0.41106661390143395
731.133376,0.41393347767996463
731.37443,0.418863578659532
731.615484,0.42397957376210976
731.856538,0.42992693643465835
732.097592,0.42906794184271246
732.338646,0.42697492121324887
732.5797,0.4394813488318732
732.820754,0.4448491691505877
733.061808,0.4531509436774047
733.302862,0.45340477927319733
733.543916,0.4685933238604537
733.78497,0.4684949295942026
734.026024,0.467544849544642
734.267078,0.47664657291910173
734.508132,0.4893095319930227
734.749186,0.48933399808126943
734.99024,0.5106606496953666
735.231294,0.513143369575452
735.472348,0.5306301587170326
735.713402,0.5269972229496052
735.954456,0.5500643541802617
736.19551,0.5526723215560638
736.436564,0.563403055630646
736.677618,0.5795925049717003
736.918672,0.5770421297354991
737.159726,0.5851775345073551
737.40078,0.5812408872807663
737.641834,0.5995775230684169
737.882888,0.6052522292390977
738.123942,0.6227749882453362
738.364996,0.618628715293559
738.60605,0.6223578687538452
738.847104,0.6468764247621298
739.088158,0.6453967725977731
739.329212,0.6410678355305849
739.570266,0.6578225926784124
739.81132,0.6578949571435796
740.052374,0.6640419193149458
740.293428,0.6675439821613594
740.534482,0.6644670421681095
740.775536,0.6807092565811048
741.01659,0.6932947815738983
741.257644,0.6785616103984049
741.498698,0.6900577425756299
741.739752,0.721783533600902
741.980806,0.6915083864780246
742.22186,0.7017696940059893
742.462914,0.7068336010363315
742.703968,0.6934889312924312
742.945022,0.7136233334718519
743.186076,0.717056959582623
743.42713,0.7171430115807896
743.668184,0.7207449132986079
743.909238,0.739774403054918
744.150292,0.7329630409427903
744.391346,0.7593215057784573
744.6324,0.7398631813098734
744.873454,0.7558064153080752
745.114508,0.7665464364903233
745.355562,0.7417744928493344
745.596616,0.773948457489971
745.83767,0.7874463795979232
746.078724,0.7690340747423345
746.319778,0.7964029520946965
746.560832,0.7853074357278101
746.801886,0.7876432658025727
747.04294,0.8022780784328246
747.283994,0.8005390225606666
747.525048,0.8005390225606666
747.766102,0.8044069348295729
748.007156,0.8221684318410359
748.24821,0.8139795794215385
748.489264,0.833668031190564
748.730318,0.8299581509540007
748.971372,0.8158212535789513
749.212426,0.8261243268666189
749.45348,0.8316696269600172
749.694534,0.8162537534456887
749.935588,0.8378132963846076
750.176642,0.8358383883132846
750.417696,0.843749187296508
750.65875,0.847775007278314
750.899804,0.8501010960846428
751.140858,0.850279636060862
751.381912,0.8643997012196784
751.622966,0.8718568773705414
751.86402,0.8439179540100761
752.105074,0.8660869251457456
752.346128,0.8685848507765076
752.587182,0.8623879944643192
752.828236,0.8686456538441445
753.06929,0.8663901086235601
753.310344,0.8544904095102569
753.551398,0.8728862757114152
753.792452,0.8810860365342851
754.033506,0.8728950046178168
754.27456,0.885413952848838
754.515614,0.8752112440418084
754.756668,0.8790970305151065
754.997722,0.8627071370600103
755.238776,0.8874793726386178
755.47983,0.876998497358217
755.720884,0.8855467749031702
755.961938,0.8709331987167023
756.202992,0.8859453606269384
756.444046,0.8896741561308019
756.6851,0.8915533504530512
756.926154,0.8916870934860959
757.167208,0.8770072673870406
757.408262,0.8963449063095569
757.649316,0.9022081685628537
757.89037,0.8983639529244098
758.131424,0.8710725591770364
758.372478,0.9003785436782373
758.613532,0.9090992544058721
758.854586,0.8916870934860959
759.09564,0.8979508005383987
759.336694,0.8902259251383203
759.577748,0.9045479163849226
759.818802,0.9152134154262874
760.059856,0.9152829742890631
760.30091,0.9065763747428197
760.541964,0.904755986332818
760.783018,0.9045479163849226
761.024072,0.9156390886258094
761.265126,0.9130186239174332
761.50618,0.8855024986713401
761.747234,0.9174786216305744
761.988288,0.9107179814102128
762.229342,0.9152088393706505
762.470396,0.9045479163849226
762.71145,0.9001084706281169
762.952504,0.9240704182657388
763.193558,0.9130889290581881
763.434612,0.9154276004241646
763.675666,0.9108582427791981
763.91672,0.9157984236889788
764.157774,0.9327155512692847
764.398828,0.9109311143534446
764.639882,0.9280552605150895
764.880936,0.9390617880204644
765.12199,0.9430782688047724
765.363044,0.9214304311014806
765.604098,0.9324022114880894
765.845152,0.916564351284309
766.086206,0.9060452766141702
766.32726,0.9238357341856391
766.568314,0.9256667410379206
766.809368,0.91944596711291
767.050422,0.9172428599214926
767.291476,0.9151228137830155
767.53253,0.9394365484336151
767.773584,0.9344660334921621
768.014638,0.9043218076705933
768.255692,0.9235937209284036
768.496746,0.9236713060594915
768.7378,0.9219613279133986
768.978854,0.9172364392439455
769.219908,0.9151173230626051
769.460962,0.9179466550659874
769.702016,0.9326950317528724
769.94307,0.9370965129190337
770.184124,0.9576393818592454
770.425178,0.9436631586285408
770.666232,0.9569673549222333
770.907286,0.9245778722087284
771.14834,0.9406858896098086
771.389394,0.9257093226873788
771.630448,0.9411779970049412
771.871502,0.9257880113240269
772.112556,0.9370028079530682
772.35361,0.9195075720564492
772.594664,0.9364154913354822
772.835718,0.9084167771680927
773.076772,0.9107589646414921
773.317826,0.9258611514659191
773.55888,0.9438981600114973
773.799934,0.9364866616172601
774.040988,0.9173841261991447
774.282042,0.9347482848520868
774.523096,0.9195011355259727
774.76415,0.9151026813025704
775.005204,0.9197540331100663
775.246258,0.9238043243046479
775.487312,0.941748523723262
775.728366,0.9301271330252858
775.96942,0.9234598095476787
776.210474,0.923800629094741
776.451528,0.9102427106803691
776.692582,0.9151832138819066
776.933636,0.9108345607727534
777.17469,0.9024247245089828
777.415744,0.9155255564179622
777.656798,0.9089938050085444
777.897852,0.8912770117491229
778.138906,0.9173767871554913
778.37996,0.9108318282731698
778.621014,0.9131610659329527
778.862068,0.8977712283361098
779.103122,0.9089965319940498
779.344176,0.889567401637464
779.58523,0.9048193214685651
779.826284,0.9001804821861911
780.067338,0.8876923932495019
780.308392,0.8873551342233403
780.549446,0.8857416166254526
780.7905,0.8940800199859023
781.031554,0.8728950046178168
781.272608,0.8917049274063041
781.513662,0.8747912434528736
781.754716,0.8673263154015345
781.99577,0.8818000053422088
782.236824,0.8938118362094842
782.477878,0.8761131760384113
782.718932,0.8633803111306748
782.959986,0.869506038861762
783.20104,0.8836625676657061
783.442094,0.8645120804853309
783.683148,0.8608112675795742
783.924202,0.8706371317633728
784.165256,0.8651261020143242
784.40631,0.8646936470860586
784.647364,0.860725190756729
784.888418,0.844601804474873
785.129472,0.8671788824600712
785.370526,0.860905962027107
785.61158,0.8528087204111565
785.852634,0.8515900754797617
786.093688,0.8407423730547425
786.334742,0.8488184120996842
786.575796,0.8463773319155767
786.81685,0.8564494347758541
787.057904,0.8422486496178462
787.298958,0.8203780568773811
787.540012,0.8397088956547819
787.781066,0.8363316784686757
788.02212,0.8383077520795611
788.263174,0.8302486871477026
788.504228,0.8220944400118526
788.745282,0.8182723922092799
788.986336,0.8241522472992169
789.22739,0.8252656041798742
789.468444,0.8078733320622515
789.709498,0.7860931359481731
789.950552,0.8021657673638023
790.191606,0.8028478981305675
790.43266,0.7921060457357505
790.673714,0.8158865218899353
790.914768,0.7915201040870545
791.155822,0.7969446902722263
791.396876,0.7787073325845777
791.63793,0.7745911013700048
791.878984,0.7840754703995562
792.120038,0.7542359717916887
792.361092,0.7709667747938189
792.602146,0.7580241755370595
792.8432,0.7616409717586322
793.084254,0.7593215057784573
793.325308,0.7596556807541031
793.566362,0.739789198690935
793.807416,0.7435717609392919
794.04847,0.7417299877149308
794.289524,0.753655433629285
794.530578,0.7381855966672382
794.771632,0.726185345433246
795.012686,0.7178748706372686
795.25374,0.7294897221609793
795.494794,0.7329190644796407
795.735848,0.727580960658361
795.976902,0.7122544911806938
796.217956,0.7290813222792089
796.45901,0.7136447424929898
796.700064,0.706967912179683
796.941118,0.7274209104531842
797.182172,0.7151163659142342
797.423226,0.6969511198645099
797.66428,0.6973484952440568
797.905334,0.7005426709997558
798.146388,0.7052732236301616
798.387442,0.7085816379677852
798.628496,0.7031816696510879
798.86955,0.7054354551275036
799.110604,0.706967912179683
799.351658,0.6918749830623714
799.592712,0.6901336531023157
799.833766,0.6824541047306643
800.07482,0.6881764540656357
800.315874,0.6824541047306643
800.556928,0.6847236176652185
800.797982,0.668124998131139
801.039036,0.6727913682489541
801.28009,0.6644670421681095
801.521144,0.6690275759815861
801.762198,0.6662968413547989
802.003252,0.6675039307239848
802.244306,0.6533253727932781
802.48536,0.6620064366871673
802.726414,0.6479511313869452
802.967468,0.6113106623554665
803.208522,0.6159743228515222
803.449576,0.6274570854725867
803.69063,0.6214685330281213
803.931684,0.609942858983491
804.172738,0.6000753789941918
804.413792,0.6010122271369813
804.654846,0.5854350692760326
804.8959,0.5800563644947478
805.136954,0.5788105830060697
805.378008,0.5579533066170187
805.619062,0.5528989636663595
805.860116,0.5425147527109695
806.10117,0.539021403076357
806.342224,0.5361131711462832
806.583278,0.5209089565519236
806.824332,0.5124254715039532
807.065386,0.498844926533044
807.30644,0.4962824791270095
807.547494,0.48474126723924366
807.788548,0.47890645160877504
808.029602,0.46215728597758715
808.270656,0.4547488456567461
808.51171,0.4531509436774047
808.752764,0.4387787409099694
808.993818,0.4324580290405318
809.234872,0.4228575152757724
809.475926,0.4133543762767815
809.71698,0.4094624815634775
809.958034,0.40219026753880527
810.199088,0.395976663507795
810.440142,0.39653141907499284
810.681196,0.3853358451052264
810.92225,0.37820458485478287
811.163304,0.37710938037275865
811.404358,0.37003784307236653
811.645412,0.3705933163377729
811.886466,0.36204020854348745
812.12752,0.3527484790331891
812.368574,0.35607994811008137
812.609628,0.3527484790331891
812.850682,0.34359212782661236
813.091736,0.3492385730220808
813.33279,0.3433516974975665
813.573844,0.33702438237023924
813.814898,0.3377666522088941
814.055952,0.33888312332532816
814.297006,0.3351423205205973
814.53806,0.33793557776286776
814.779114,0.3378679974055762
815.020168,0.3345396069486076
815.261222,0.33638464398765383
815.502276,0.3410930380691242
815.74333,0.3407521155207394
815.984384,0.3388153534778738
816.225438,0.3435234162724315
816.466492,0.3495180756666495
816.707546,0.349378296394101
816.9486,0.3587247132883214
817.189654,0.35718550868274057
817.430708,0.3684169374323458
817.671762,0.3698454734144147
817.912816,0.3733570793433015
818.15387,0.3844121479569264
818.394924,0.3863119790821455
818.635978,0.39102256877905495
818.877032,0.40026838274603144
819.118086,0.40208169082508577
819.35914,0.41025760980272397
819.600194,0.41909401699252735
819.841248,0.43391353189356424
820.082302,0.4374600025966502
820.323356,0.4428474167423849
820.56441,0.45641171182802837
820.805464,0.47099396415752864
821.046518,0.4870054329533842
821.287572,0.48914319503103093
821.528626,0.49858559460339213
821.76968,0.5179430421540279
822.010734,0.5203570856012559
822.251788,0.5346355388644692
822.492842,0.551182118966656
822.733896,0.557869619897687
822.97495,0.5660289803827908
823.216004,0.5809154835054501
823.457058,0.5978771385917444
823.698112,0.6079941614137437
823.939166,0.6141107453988991
824.18022,0.6213939612785524
824.421274,0.6344162463428775
824.662328,0.6361124010795435
824.903382,0.6515507423707737
825.144436,0.6590406908682813
825.38549,0.6566264443848616
825.626544,0.672650096895633
825.867598,0.6755014331300826
826.108652,0.6802873476473091
826.349706,0.6853469997531253
826.59076,0.6903959537244564
826.831814,0.7000034607656676
827.072868,0.6965539709243878
827.313922,0.706642781725818
827.554976,0.7171143264340332
827.79603,0.7132737436949408
828.037084,0.7188374677599582
828.278138,0.7156028104154419
828.519192,0.6893404555772419
828.760246,0.7308770701963582
829.0013,0.7319668887441434
829.242354,0.7324940946753992
829.483408,0.7224767784974679
829.724462,0.7325966510274309
829.965516,0.7263669144647876
830.20657,0.7416261527852653
830.447624,0.7274500078715469
830.688678,0.7501065619084122
830.929732,0.7210621108388007
831.170786,0.7329190644796407
831.41184,0.737425656938816
831.652894,0.7274500078715469
831.893948,0.7136804256221853
832.135002,0.7196718030434673
832.376056,0.736629667141183
832.61711,0.736629667141183
832.858164,0.7290886131288858
833.099218,0.7244228573341599
833.340272,0.7224767784974679
833.581326,0.707264901066099
833.82238,0.708532038989112
834.063434,0.7053578614951675
834.304488,0.7052520657508226
834.545542,0.6909208540861592
834.786596,0.6943424474827709
835.02765,0.7064096280803158
835.268704,0.6884380108108148
835.509758,0.6790367698120763
835.750812,0.6826998324367005
835.991866,0.6794375197158619
836.23292,0.6742731386088503
836.473974,0.6709504431191238
836.715028,0.6726635500321019
836.956082,0.6524113572315499
837.197136,0.6616688994837598
837.43819,0.6446420999434257
837.679244,0.6507563351520177
837.920298,0.6479381724939067
838.161352,0.6457905847295464
838.402406,0.641362794570307
838.64346,0.6445454108802953
838.884514,0.6349493798745406
839.125568,0.6335223497807068
839.366622,0.6216798682543034
839.607676,0.6176026435013795
839.84873,0.6183194782516152
840.089784,0.6053309171435017
840.330838,0.6074289896892157
840.571892,0.5984872843945679
840.812946,0.5970526371773122
841.054,0.5972437245935649
841.295054,0.591543533377838
841.536108,0.5869357030450576
841.777162,0.5841251623643111
842.018216,0.5924966855481847
842.25927,0.5662894136088166
842.500324,0.5650223449690129
842.741378,0.5592772241763162
842.982432,0.5517225422073795
843.223486,0.5364295712461108
843.46454,0.5448144505468387
843.705594,0.5408247444663073
843.946648,0.5297818293075898
844.187702,0.524641556024633
844.428756,0.5169857333097563
844.66981,0.5166549682965325
844.910864,0.5011198424577956
845.151918,0.509925827558721
845.392972,0.4988000325099174
845.634026,0.4862171228555824
845.87508,0.47477228020309786
846.116134,0.46911844239466416
846.357188,0.46641942314077184
846.598242,0.45413080758780006
846.839296,0.445588232023849
847.08035,0.4457932497610444
847.321404,0.4308738168813976
847.562458,0.43212084329741535
847.803512,0.4309427622075776
848.044566,0.4326829656940942
848.28562,0.4275944839234204
848.526674,0.4108323726965956
848.767728,0.39969640801810435
849.008782,0.3909834684772247
849.249836,0.38955898009006795
849.49089,0.37995593253483184
849.731944,0.3777623442517042
849.972998,0.3812156703875174
850.214052,0.3809946294067736
850.455106,0.38466594371796636
850.69616,0.3887884164192668
850.937214,0.41107483531592587
851.178268,0.43552634100789134
851.419322,0.4427500010268232
851.660376,0.4352346360914753
851.90143,0.43965277998481955
852.142484,0.44117661331500163
852.383538,0.44260391763157025
852.624592,0.4477142880072474
852.865646,0.4422322864477089
853.1067,0.4414678859891988
853.347754,0.45435338621082727
853.588808,0.4483908472558191
853.829862,0.450944954064772
854.070916,0.46849961456692335
854.31197,0.4737526163321055
854.553024,0.4686589315182231
854.794078,0.472040732240623
855.035132,0.4849061072913259
855.276186,0.4857408634803943
855.51724,0.4869080416062529
855.758294,0.49950383662105197
855.999348,0.49966370342609534
856.240402,0.5081188002421292
856.481456,0.5034403724266535
856.72251,0.5195615480017391
856.963564,0.5281737380835996
857.204618,0.5355505477455561
857.445672,0.5457359654290102
857.686726,0.5520426340995352
857.92778,0.564265722077308
858.168834,0.567945395253125
858.409888,0.5724442089031626
858.650942,0.5900547203660006
858.891996,0.593403899318633
859.13305,0.6010843529316989
859.374104,0.610937876562656
859.615158,0.6183132950877485
859.856212,0.6393073208001211
860.097266,0.635692705409637
860.33832,0.6519157129687309
860.579374,0.6629537830828672
860.820428,0.6789213433727336
861.061482,0.6884035897708074
861.302536,0.6883003369764951
861.54359,0.7165623609366671
861.784644,0.713509162872388
862.025698,0.7236987965675474
862.266752,0.7393010989104446
862.507806,0.7296721173899732
862.74886,0.7473288224565049
862.989914,0.7666997611095722
863.230968,0.7665694332283673
863.472022,0.7722090310491848
863.713076,0.7772058768035824
863.95413,0.7982048581533255
864.195184,0.7898438589140829
864.436238,0.8023021471362063
864.677292,0.7989155766999219
864.918346,0.814337809241265
865.1594,0.8157070465981254
865.400454,0.833743064689828
865.641508,0.8244242624208522
865.882562,0.8374196166572897
866.123616,0.8462503848370583
866.36467,0.8360390136005513
866.605724,0.837871945368045
866.846778,0.8364989615321182
867.087832,0.8541828483271677
867.328886,0.8785960879898955
867.56994,0.8490306432304952
867.810994,0.8556190816105134
868.052048,0.8750274689776166
868.293102,0.868941043579861
868.534156,0.8667020652114814
868.77521,0.8816677452611615
869.016264,0.8769634181199121
869.257318,0.8768055789106055
869.498372,0.896040200844276
869.739426,0.8863707164772766
869.98048,0.8750274689776166
870.221534,0.8942230842339346
870.462588,0.8912859245638043
870.703642,0.8779373879672882
870.944696,0.8957087272963515
871.18575,0.8916157613719395
871.426804,0.896040200844276
871.667858,0.9025059463891184
871.908912,0.8947239894014621
872.149966,0.8975198875815235
872.39102,0.9030114912584482
872.632074,0.8876835163699538
872.873128,0.9095011650920379
873.114182,0.898022639475961
873.355236,0.9089938050085444
873.59629,0.9000094641418044
873.837344,0.8922847240226048
874.078398,0.9098477510563717
874.319452,0.8988671776278135
874.560506,0.8970532985636395
874.80156,0.8985256729903055
875.042614,0.904475555446088
875.283668,0.8950819505846866
875.524722,0.9031921116181337
875.765776,0.9158744381127
876.00683,0.9098577594366793
876.247884,0.9091674394068582
