2024-12-13 14:49:29,551 INFO    StreamThr :4448 [internal.py:wandb_internal():86] W&B internal server running at pid: 4448, started at: 2024-12-13 14:49:29.550587
2024-12-13 14:49:29,553 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: status
2024-12-13 14:49:29,562 INFO    WriterThread:4448 [datastore.py:open_for_write():87] open: .\wandb\offline-run-20241213_144929-uf46jep9\run-uf46jep9.wandb
2024-12-13 14:49:29,578 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: run_start
2024-12-13 14:49:29,666 DEBUG   HandlerThread:4448 [system_info.py:__init__():26] System info init
2024-12-13 14:49:29,666 DEBUG   HandlerThread:4448 [system_info.py:__init__():41] System info init done
2024-12-13 14:49:29,666 INFO    HandlerThread:4448 [system_monitor.py:start():194] Starting system monitor
2024-12-13 14:49:29,667 INFO    SystemMonitor:4448 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-12-13 14:49:29,667 INFO    HandlerThread:4448 [system_monitor.py:probe():214] Collecting system info
2024-12-13 14:49:29,671 INFO    SystemMonitor:4448 [interfaces.py:start():190] Started cpu monitoring
2024-12-13 14:49:29,672 INFO    SystemMonitor:4448 [interfaces.py:start():190] Started disk monitoring
2024-12-13 14:49:29,673 INFO    SystemMonitor:4448 [interfaces.py:start():190] Started gpu monitoring
2024-12-13 14:49:29,673 INFO    SystemMonitor:4448 [interfaces.py:start():190] Started memory monitoring
2024-12-13 14:49:29,704 INFO    SystemMonitor:4448 [interfaces.py:start():190] Started network monitoring
2024-12-13 14:49:29,738 DEBUG   HandlerThread:4448 [system_info.py:probe():150] Probing system
2024-12-13 14:49:29,740 DEBUG   HandlerThread:4448 [gitlib.py:_init_repo():56] git repository is invalid
2024-12-13 14:49:29,740 DEBUG   HandlerThread:4448 [system_info.py:probe():198] Probing system done
2024-12-13 14:49:29,740 DEBUG   HandlerThread:4448 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.19045-SP0', 'python': '3.11.4', 'heartbeatAt': '2024-12-13T06:49:29.738171', 'startedAt': '2024-12-13T06:49:29.533612', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'host': 'DESKTOP-AALVSLP', 'username': 'Raytine', 'executable': 'c:\\Users\\Raytine\\.conda\\envs\\pytorch\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3192.0, 'min': 0.0, 'max': 3192.0}, 'cpu_freq_per_core': [{'current': 3192.0, 'min': 0.0, 'max': 3192.0}], 'disk': {'/': {'total': 931.4960899353027, 'used': 903.5836296081543}}, 'gpu': 'NVIDIA GeForce RTX 2060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2060', 'memory_total': 6442450944}], 'memory': {'total': 15.933113098144531}}
2024-12-13 14:49:29,740 INFO    HandlerThread:4448 [system_monitor.py:probe():224] Finished collecting system info
2024-12-13 14:49:29,740 INFO    HandlerThread:4448 [system_monitor.py:probe():227] Publishing system info
2024-12-13 14:49:29,741 DEBUG   HandlerThread:4448 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-12-13 14:49:37,892 DEBUG   HandlerThread:4448 [system_info.py:_save_conda():222] Saving conda packages done
2024-12-13 14:49:37,894 INFO    HandlerThread:4448 [system_monitor.py:probe():229] Finished publishing system info
2024-12-13 14:49:37,911 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: status_report
2024-12-13 14:49:37,911 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: keepalive
2024-12-13 14:49:37,911 DEBUG   SenderThread:4448 [sender.py:send_request():406] send_request: status_report
2024-12-13 14:49:38,305 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: python_packages
2024-12-13 14:49:39,939 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: status_report
2024-12-13 14:49:39,939 DEBUG   SenderThread:4448 [sender.py:send_request():406] send_request: status_report
2024-12-13 14:49:40,161 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: partial_history
2024-12-13 14:49:40,168 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: partial_history
2024-12-13 14:49:40,467 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: partial_history
2024-12-13 14:49:40,476 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: partial_history
2024-12-13 14:49:40,728 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: partial_history
2024-12-13 14:49:40,734 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: partial_history
2024-12-13 14:49:41,026 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: partial_history
2024-12-13 14:49:41,033 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: partial_history
2024-12-13 14:49:41,254 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: partial_history
2024-12-13 14:49:41,259 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: partial_history
2024-12-13 14:49:41,499 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: partial_history
2024-12-13 14:49:41,504 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: partial_history
2024-12-13 14:49:41,730 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: partial_history
2024-12-13 14:49:41,731 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: partial_history
2024-12-13 14:49:41,985 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: partial_history
2024-12-13 14:49:41,991 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: partial_history
2024-12-13 14:49:42,215 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: partial_history
2024-12-13 14:49:42,221 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: partial_history
2024-12-13 14:49:42,501 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: partial_history
2024-12-13 14:49:42,507 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: partial_history
2024-12-13 14:49:42,814 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: partial_history
2024-12-13 14:49:43,295 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: partial_history
2024-12-13 14:49:43,367 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: pause
2024-12-13 14:49:43,368 INFO    HandlerThread:4448 [handler.py:handle_request_pause():708] stopping system metrics thread
2024-12-13 14:49:43,368 INFO    HandlerThread:4448 [system_monitor.py:finish():203] Stopping system monitor
2024-12-13 14:49:43,368 DEBUG   SystemMonitor:4448 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-12-13 14:49:43,377 DEBUG   SystemMonitor:4448 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-12-13 14:49:43,377 INFO    HandlerThread:4448 [interfaces.py:finish():202] Joined cpu monitor
2024-12-13 14:49:43,377 DEBUG   SystemMonitor:4448 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-12-13 14:49:43,377 INFO    HandlerThread:4448 [interfaces.py:finish():202] Joined disk monitor
2024-12-13 14:49:43,436 INFO    HandlerThread:4448 [interfaces.py:finish():202] Joined gpu monitor
2024-12-13 14:49:43,436 INFO    HandlerThread:4448 [interfaces.py:finish():202] Joined memory monitor
2024-12-13 14:49:43,436 INFO    HandlerThread:4448 [interfaces.py:finish():202] Joined network monitor
2024-12-13 14:49:44,986 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: status_report
2024-12-13 14:49:44,986 DEBUG   SenderThread:4448 [sender.py:send_request():406] send_request: status_report
2024-12-13 14:49:50,027 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: status_report
2024-12-13 14:49:50,027 DEBUG   SenderThread:4448 [sender.py:send_request():406] send_request: status_report
2024-12-13 14:49:55,079 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: status_report
2024-12-13 14:49:55,079 DEBUG   SenderThread:4448 [sender.py:send_request():406] send_request: status_report
2024-12-13 14:50:00,147 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: status_report
2024-12-13 14:50:00,148 DEBUG   SenderThread:4448 [sender.py:send_request():406] send_request: status_report
2024-12-13 14:50:05,213 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: status_report
2024-12-13 14:50:05,213 DEBUG   SenderThread:4448 [sender.py:send_request():406] send_request: status_report
2024-12-13 14:50:10,276 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: status_report
2024-12-13 14:50:10,276 DEBUG   SenderThread:4448 [sender.py:send_request():406] send_request: status_report
2024-12-13 14:50:15,323 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: status_report
2024-12-13 14:50:15,324 DEBUG   SenderThread:4448 [sender.py:send_request():406] send_request: status_report
2024-12-13 14:50:20,387 DEBUG   HandlerThread:4448 [handler.py:handle_request():146] handle_request: status_report
2024-12-13 14:50:20,387 DEBUG   SenderThread:4448 [sender.py:send_request():406] send_request: status_report
