2024-12-12 17:46:14,654 INFO    StreamThr :23948 [internal.py:wandb_internal():86] W&B internal server running at pid: 23948, started at: 2024-12-12 17:46:14.653955
2024-12-12 17:46:14,657 DEBUG   HandlerThread:23948 [handler.py:handle_request():146] handle_request: status
2024-12-12 17:46:14,665 INFO    WriterThread:23948 [datastore.py:open_for_write():87] open: .\wandb\offline-run-20241212_174614-7z8jnwmy\run-7z8jnwmy.wandb
2024-12-12 17:46:14,679 DEBUG   HandlerThread:23948 [handler.py:handle_request():146] handle_request: run_start
2024-12-12 17:46:14,772 DEBUG   HandlerThread:23948 [system_info.py:__init__():26] System info init
2024-12-12 17:46:14,773 DEBUG   HandlerThread:23948 [system_info.py:__init__():41] System info init done
2024-12-12 17:46:14,773 INFO    HandlerThread:23948 [system_monitor.py:start():194] Starting system monitor
2024-12-12 17:46:14,774 INFO    SystemMonitor:23948 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-12-12 17:46:14,774 INFO    HandlerThread:23948 [system_monitor.py:probe():214] Collecting system info
2024-12-12 17:46:14,780 INFO    SystemMonitor:23948 [interfaces.py:start():190] Started cpu monitoring
2024-12-12 17:46:14,780 INFO    SystemMonitor:23948 [interfaces.py:start():190] Started disk monitoring
2024-12-12 17:46:14,782 INFO    SystemMonitor:23948 [interfaces.py:start():190] Started gpu monitoring
2024-12-12 17:46:14,783 INFO    SystemMonitor:23948 [interfaces.py:start():190] Started memory monitoring
2024-12-12 17:46:14,818 INFO    SystemMonitor:23948 [interfaces.py:start():190] Started network monitoring
2024-12-12 17:46:14,850 DEBUG   HandlerThread:23948 [system_info.py:probe():150] Probing system
2024-12-12 17:46:14,851 DEBUG   HandlerThread:23948 [gitlib.py:_init_repo():56] git repository is invalid
2024-12-12 17:46:14,851 DEBUG   HandlerThread:23948 [system_info.py:probe():198] Probing system done
2024-12-12 17:46:14,851 DEBUG   HandlerThread:23948 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.19045-SP0', 'python': '3.11.4', 'heartbeatAt': '2024-12-12T09:46:14.850996', 'startedAt': '2024-12-12T09:46:14.637970', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'host': 'DESKTOP-AALVSLP', 'username': 'Raytine', 'executable': 'c:\\Users\\Raytine\\.conda\\envs\\pytorch\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3192.0, 'min': 0.0, 'max': 3192.0}, 'cpu_freq_per_core': [{'current': 3192.0, 'min': 0.0, 'max': 3192.0}], 'disk': {'/': {'total': 931.4960899353027, 'used': 898.7607040405273}}, 'gpu': 'NVIDIA GeForce RTX 2060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2060', 'memory_total': 6442450944}], 'memory': {'total': 15.933113098144531}}
2024-12-12 17:46:14,851 INFO    HandlerThread:23948 [system_monitor.py:probe():224] Finished collecting system info
2024-12-12 17:46:14,852 INFO    HandlerThread:23948 [system_monitor.py:probe():227] Publishing system info
2024-12-12 17:46:14,852 DEBUG   HandlerThread:23948 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-12-12 17:46:22,776 DEBUG   HandlerThread:23948 [system_info.py:_save_conda():222] Saving conda packages done
2024-12-12 17:46:22,778 INFO    HandlerThread:23948 [system_monitor.py:probe():229] Finished publishing system info
2024-12-12 17:46:22,796 DEBUG   HandlerThread:23948 [handler.py:handle_request():146] handle_request: status_report
2024-12-12 17:46:22,796 DEBUG   HandlerThread:23948 [handler.py:handle_request():146] handle_request: keepalive
2024-12-12 17:46:22,796 DEBUG   SenderThread:23948 [sender.py:send_request():406] send_request: status_report
2024-12-12 17:46:23,208 DEBUG   HandlerThread:23948 [handler.py:handle_request():146] handle_request: python_packages
