2024-12-13 10:06:39,776 INFO    StreamThr :15912 [internal.py:wandb_internal():86] W&B internal server running at pid: 15912, started at: 2024-12-13 10:06:39.775593
2024-12-13 10:06:39,778 DEBUG   HandlerThread:15912 [handler.py:handle_request():146] handle_request: status
2024-12-13 10:06:39,787 INFO    WriterThread:15912 [datastore.py:open_for_write():87] open: .\wandb\offline-run-20241213_100639-3910leyg\run-3910leyg.wandb
2024-12-13 10:06:39,801 DEBUG   HandlerThread:15912 [handler.py:handle_request():146] handle_request: run_start
2024-12-13 10:06:39,877 DEBUG   HandlerThread:15912 [system_info.py:__init__():26] System info init
2024-12-13 10:06:39,877 DEBUG   HandlerThread:15912 [system_info.py:__init__():41] System info init done
2024-12-13 10:06:39,877 INFO    HandlerThread:15912 [system_monitor.py:start():194] Starting system monitor
2024-12-13 10:06:39,878 INFO    SystemMonitor:15912 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-12-13 10:06:39,878 INFO    HandlerThread:15912 [system_monitor.py:probe():214] Collecting system info
2024-12-13 10:06:39,882 INFO    SystemMonitor:15912 [interfaces.py:start():190] Started cpu monitoring
2024-12-13 10:06:39,882 INFO    SystemMonitor:15912 [interfaces.py:start():190] Started disk monitoring
2024-12-13 10:06:39,883 INFO    SystemMonitor:15912 [interfaces.py:start():190] Started gpu monitoring
2024-12-13 10:06:39,884 INFO    SystemMonitor:15912 [interfaces.py:start():190] Started memory monitoring
2024-12-13 10:06:39,912 INFO    SystemMonitor:15912 [interfaces.py:start():190] Started network monitoring
2024-12-13 10:06:39,940 DEBUG   HandlerThread:15912 [system_info.py:probe():150] Probing system
2024-12-13 10:06:39,941 DEBUG   HandlerThread:15912 [gitlib.py:_init_repo():56] git repository is invalid
2024-12-13 10:06:39,942 DEBUG   HandlerThread:15912 [system_info.py:probe():198] Probing system done
