2024-12-12 17:31:29,695 INFO    StreamThr :6016 [internal.py:wandb_internal():86] W&B internal server running at pid: 6016, started at: 2024-12-12 17:31:29.693048
2024-12-12 17:31:29,696 DEBUG   HandlerThread:6016 [handler.py:handle_request():146] handle_request: status
2024-12-12 17:31:29,705 INFO    WriterThread:6016 [datastore.py:open_for_write():87] open: .\wandb\offline-run-20241212_173129-x6p9eodb\run-x6p9eodb.wandb
2024-12-12 17:31:29,720 DEBUG   HandlerThread:6016 [handler.py:handle_request():146] handle_request: run_start
2024-12-12 17:31:29,803 DEBUG   HandlerThread:6016 [system_info.py:__init__():26] System info init
2024-12-12 17:31:29,803 DEBUG   HandlerThread:6016 [system_info.py:__init__():41] System info init done
2024-12-12 17:31:29,804 INFO    HandlerThread:6016 [system_monitor.py:start():194] Starting system monitor
2024-12-12 17:31:29,804 INFO    SystemMonitor:6016 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-12-12 17:31:29,804 INFO    HandlerThread:6016 [system_monitor.py:probe():214] Collecting system info
2024-12-12 17:31:29,808 INFO    SystemMonitor:6016 [interfaces.py:start():190] Started cpu monitoring
2024-12-12 17:31:29,809 INFO    SystemMonitor:6016 [interfaces.py:start():190] Started disk monitoring
2024-12-12 17:31:29,810 INFO    SystemMonitor:6016 [interfaces.py:start():190] Started gpu monitoring
2024-12-12 17:31:29,811 INFO    SystemMonitor:6016 [interfaces.py:start():190] Started memory monitoring
2024-12-12 17:31:29,842 INFO    SystemMonitor:6016 [interfaces.py:start():190] Started network monitoring
2024-12-12 17:31:29,872 DEBUG   HandlerThread:6016 [system_info.py:probe():150] Probing system
2024-12-12 17:31:29,874 DEBUG   HandlerThread:6016 [gitlib.py:_init_repo():56] git repository is invalid
2024-12-12 17:31:29,874 DEBUG   HandlerThread:6016 [system_info.py:probe():198] Probing system done
2024-12-12 17:31:29,874 DEBUG   HandlerThread:6016 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.19045-SP0', 'python': '3.11.4', 'heartbeatAt': '2024-12-12T09:31:29.873065', 'startedAt': '2024-12-12T09:31:29.677050', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'host': 'DESKTOP-AALVSLP', 'username': 'Raytine', 'executable': 'c:\\Users\\Raytine\\.conda\\envs\\pytorch\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3192.0, 'min': 0.0, 'max': 3192.0}, 'cpu_freq_per_core': [{'current': 3192.0, 'min': 0.0, 'max': 3192.0}], 'disk': {'/': {'total': 931.4960899353027, 'used': 898.3429145812988}}, 'gpu': 'NVIDIA GeForce RTX 2060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2060', 'memory_total': 6442450944}], 'memory': {'total': 15.933113098144531}}
2024-12-12 17:31:29,874 INFO    HandlerThread:6016 [system_monitor.py:probe():224] Finished collecting system info
2024-12-12 17:31:29,874 INFO    HandlerThread:6016 [system_monitor.py:probe():227] Publishing system info
2024-12-12 17:31:29,875 DEBUG   HandlerThread:6016 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-12-12 17:31:37,866 DEBUG   HandlerThread:6016 [system_info.py:_save_conda():222] Saving conda packages done
2024-12-12 17:31:37,869 INFO    HandlerThread:6016 [system_monitor.py:probe():229] Finished publishing system info
2024-12-12 17:31:37,887 DEBUG   HandlerThread:6016 [handler.py:handle_request():146] handle_request: status_report
2024-12-12 17:31:37,887 DEBUG   HandlerThread:6016 [handler.py:handle_request():146] handle_request: keepalive
2024-12-12 17:31:37,887 DEBUG   SenderThread:6016 [sender.py:send_request():406] send_request: status_report
2024-12-12 17:31:38,320 DEBUG   HandlerThread:6016 [handler.py:handle_request():146] handle_request: python_packages
